OrderID,Date,CustomerID,CustomerName,Gender,Age,Region,State,City,Category,SubCategory,ProductID,ProductName,Brand,Quantity,UnitPrice,Discount,Cost,Sales,Profit,PaymentMethod,Segment,ShippingMode,DeliveryDays,Returned,Rating
ORD00373,2024-12-07,CUST1372,Customer 373,Female,42,East,West Bengal,Kolkata,Clothing,Shirt,P440,Shirt Model,Dell,1,2471,0.0,1853.25,2471.0,617.75,Card,Corporate,Standard,4,Yes,4.2
ORD00374,2024-04-12,CUST1373,Customer 374,Male,57,West,Maharashtra,Mumbai,Furniture,Table,P758,Table Model,Dell,1,1378,0.15,1033.5,1171.3,137.8,Card,Home Office,Express,1,Yes,3.6
ORD00375,2024-10-19,CUST1374,Customer 375,Male,60,East,West Bengal,Kolkata,Groceries,Rice,P499,Rice Model,Samsung,4,1419,0.0,1064.25,5676.0,1419.0,UPI,Home Office,Express,4,Yes,4.3
ORD00376,2024-09-08,CUST1375,Customer 376,Male,42,West,Maharashtra,Mumbai,Groceries,Milk,P805,Milk Model,Nike,1,4624,0.05,3468.0,4392.8,924.8,UPI,Home Office,Express,3,No,4.1
ORD00377,2024-11-19,CUST1376,Customer 377,Male,29,North,Delhi,New Delhi,Clothing,Shoes,P667,Shoes Model,Dell,1,3965,0.1,2973.75,3568.5,594.75,Card,Home Office,Standard,3,No,4.8
ORD00378,2024-11-18,CUST1377,Customer 378,Male,30,East,West Bengal,Kolkata,Groceries,Rice,P125,Rice Model,HP,4,1752,0.05,1314.0,6657.6,1401.6,Card,Corporate,Standard,7,No,4.2
ORD00379,2024-08-18,CUST1378,Customer 379,Female,25,North,Delhi,New Delhi,Electronics,Phone,P316,Phone Model,Nike,1,2966,0.0,2224.5,2966.0,741.5,Cash,Home Office,Standard,6,Yes,4.9
ORD00380,2024-01-19,CUST1379,Customer 380,Male,18,South,Tamil Nadu,Chennai,Groceries,Rice,P276,Rice Model,Dell,4,575,0.05,431.25,2185.0,460.0,Card,Consumer,Express,5,Yes,4.8
ORD00381,2024-02-02,CUST1380,Customer 381,Male,45,North,Delhi,New Delhi,Electronics,Phone,P445,Phone Model,Nike,5,2006,0.0,1504.5,10030.0,2507.5,Card,Consumer,Standard,3,Yes,4.6
ORD00382,2024-10-30,CUST1381,Customer 382,Female,28,South,Tamil Nadu,Chennai,Clothing,Shirt,P813,Shirt Model,Samsung,1,2443,0.05,1832.25,2320.85,488.6,Cash,Consumer,Express,2,Yes,3.7
ORD00383,2024-11-19,CUST1382,Customer 383,Male,29,West,Maharashtra,Mumbai,Furniture,Chair,P191,Chair Model,Samsung,4,861,0.0,645.75,3444.0,861.0,Card,Home Office,Express,6,Yes,3.8
ORD00384,2024-11-23,CUST1383,Customer 384,Male,49,East,West Bengal,Kolkata,Groceries,Milk,P726,Milk Model,Dell,2,1629,0.0,1221.75,3258.0,814.5,Cash,Corporate,Express,4,Yes,4.3
ORD00385,2024-04-08,CUST1384,Customer 385,Female,58,North,Delhi,New Delhi,Electronics,Phone,P775,Phone Model,HP,5,4357,0.05,3267.75,20695.75,4357.0,Card,Consumer,Standard,1,Yes,4.5
ORD00386,2024-08-30,CUST1385,Customer 386,Female,31,West,Maharashtra,Mumbai,Furniture,Chair,P545,Chair Model,Samsung,1,642,0.1,481.5,577.8,96.3,Card,Home Office,Express,1,Yes,4.6
ORD00387,2024-10-02,CUST1386,Customer 387,Male,33,South,Tamil Nadu,Chennai,Furniture,Chair,P838,Chair Model,Nike,4,4418,0.0,3313.5,17672.0,4418.0,Cash,Home Office,Express,4,Yes,4.6
ORD00388,2024-06-15,CUST1387,Customer 388,Female,30,South,Tamil Nadu,Chennai,Electronics,Phone,P484,Phone Model,HP,2,1003,0.05,752.25,1905.7,401.2,UPI,Corporate,Express,1,No,3.7
ORD00389,2024-11-08,CUST1388,Customer 389,Male,58,West,Maharashtra,Mumbai,Furniture,Table,P467,Table Model,Samsung,3,1317,0.15,987.75,3358.35,395.1,UPI,Corporate,Standard,1,Yes,3.9
ORD00390,2024-02-26,CUST1389,Customer 390,Female,56,West,Maharashtra,Mumbai,Groceries,Milk,P260,Milk Model,HP,2,3014,0.05,2260.5,5726.6,1205.6,Cash,Home Office,Standard,1,No,4.8
ORD00391,2024-09-07,CUST1390,Customer 391,Male,33,South,Tamil Nadu,Chennai,Groceries,Milk,P435,Milk Model,Nike,3,318,0.15,238.5,810.9,95.4,Cash,Consumer,Standard,5,Yes,4.1
ORD00392,2024-01-23,CUST1391,Customer 392,Female,24,North,Delhi,New Delhi,Groceries,Rice,P563,Rice Model,Nike,4,4550,0.15,3412.5,15470.0,1820.0,UPI,Consumer,Standard,6,No,4.9
ORD00393,2024-03-08,CUST1392,Customer 393,Female,28,East,West Bengal,Kolkata,Clothing,Shirt,P820,Shirt Model,Nike,1,330,0.15,247.5,280.5,33.0,Cash,Home Office,Standard,4,No,4.7
ORD00394,2024-12-26,CUST1393,Customer 394,Female,39,West,Maharashtra,Mumbai,Furniture,Table,P643,Table Model,Dell,4,211,0.0,158.25,844.0,211.0,Card,Corporate,Express,6,Yes,4.7
ORD00395,2024-02-11,CUST1394,Customer 395,Female,47,East,West Bengal,Kolkata,Electronics,Phone,P733,Phone Model,Dell,1,1109,0.15,831.75,942.65,110.9,Card,Corporate,Standard,6,Yes,4.3
ORD00396,2024-04-14,CUST1395,Customer 396,Male,32,South,Tamil Nadu,Chennai,Clothing,Shirt,P428,Shirt Model,Samsung,5,1130,0.15,847.5,4802.5,565.0,Card,Home Office,Express,3,Yes,3.6
ORD00397,2024-06-25,CUST1396,Customer 397,Female,57,West,Maharashtra,Mumbai,Groceries,Rice,P476,Rice Model,Dell,4,4557,0.1,3417.75,16405.2,2734.2,UPI,Corporate,Standard,1,No,4.8
ORD00398,2024-05-27,CUST1397,Customer 398,Female,27,North,Delhi,New Delhi,Electronics,Laptop,P995,Laptop Model,HP,3,1117,0.05,837.75,3183.45,670.2,Cash,Home Office,Standard,3,No,5.0
ORD00399,2024-10-04,CUST1398,Customer 399,Female,30,South,Tamil Nadu,Chennai,Groceries,Milk,P164,Milk Model,Dell,4,3836,0.0,2877.0,15344.0,3836.0,UPI,Home Office,Express,4,No,4.5
ORD00400,2024-06-16,CUST1399,Customer 400,Female,28,West,Maharashtra,Mumbai,Groceries,Milk,P908,Milk Model,Samsung,3,4846,0.05,3634.5,13811.1,2907.6,UPI,Corporate,Express,3,Yes,3.7
ORD00401,2024-05-25,CUST1400,Customer 401,Male,60,West,Maharashtra,Mumbai,Furniture,Chair,P913,Chair Model,HP,5,2536,0.05,1902.0,12046.0,2536.0,UPI,Consumer,Standard,1,No,4.4
ORD00402,2024-08-13,CUST1401,Customer 402,Female,40,East,West Bengal,Kolkata,Clothing,Shirt,P251,Shirt Model,Samsung,2,4807,0.0,3605.25,9614.0,2403.5,Card,Home Office,Standard,5,No,3.7
ORD00403,2024-01-13,CUST1402,Customer 403,Male,52,West,Maharashtra,Mumbai,Groceries,Rice,P619,Rice Model,Samsung,4,2823,0.05,2117.25,10727.4,2258.4,Cash,Home Office,Express,4,No,5.0
ORD00404,2024-10-20,CUST1403,Customer 404,Male,53,South,Tamil Nadu,Chennai,Groceries,Milk,P219,Milk Model,Samsung,1,4123,0.0,3092.25,4123.0,1030.75,UPI,Corporate,Standard,4,No,3.6
ORD00405,2024-01-29,CUST1404,Customer 405,Female,60,South,Tamil Nadu,Chennai,Furniture,Table,P189,Table Model,Nike,2,384,0.0,288.0,768.0,192.0,UPI,Corporate,Express,5,Yes,4.9
ORD00406,2024-07-03,CUST1405,Customer 406,Male,36,West,Maharashtra,Mumbai,Furniture,Table,P453,Table Model,Samsung,3,3363,0.1,2522.25,9080.1,1513.35,Card,Corporate,Standard,2,No,4.6
ORD00407,2024-07-31,CUST1406,Customer 407,Male,27,West,Maharashtra,Mumbai,Clothing,Shirt,P312,Shirt Model,Samsung,4,3593,0.05,2694.75,13653.4,2874.4,Card,Home Office,Express,1,No,3.6
ORD00408,2024-07-28,CUST1407,Customer 408,Male,29,East,West Bengal,Kolkata,Groceries,Rice,P952,Rice Model,Nike,5,3985,0.05,2988.75,18928.75,3985.0,Card,Home Office,Express,1,No,4.8
ORD00409,2024-06-04,CUST1408,Customer 409,Female,37,West,Maharashtra,Mumbai,Groceries,Rice,P755,Rice Model,Nike,1,220,0.05,165.0,209.0,44.0,UPI,Home Office,Express,4,Yes,4.2
ORD00410,2024-12-18,CUST1409,Customer 410,Female,55,South,Tamil Nadu,Chennai,Electronics,Laptop,P592,Laptop Model,Nike,3,4239,0.0,3179.25,12717.0,3179.25,Card,Home Office,Express,6,Yes,4.1
ORD00411,2024-10-21,CUST1410,Customer 411,Female,47,North,Delhi,New Delhi,Clothing,Shirt,P999,Shirt Model,HP,5,679,0.05,509.25,3225.25,679.0,Card,Consumer,Standard,3,No,4.1
ORD00412,2024-07-01,CUST1411,Customer 412,Male,24,North,Delhi,New Delhi,Clothing,Shoes,P713,Shoes Model,HP,5,829,0.05,621.75,3937.75,829.0,Cash,Corporate,Express,7,No,3.9
ORD00413,2024-12-23,CUST1412,Customer 413,Female,41,East,West Bengal,Kolkata,Electronics,Phone,P897,Phone Model,Nike,2,305,0.05,228.75,579.5,122.0,Card,Corporate,Standard,1,Yes,3.7
ORD00414,2024-04-23,CUST1413,Customer 414,Male,19,South,Tamil Nadu,Chennai,Electronics,Phone,P591,Phone Model,Samsung,4,825,0.0,618.75,3300.0,825.0,Card,Home Office,Express,2,No,4.8
ORD00415,2024-11-01,CUST1414,Customer 415,Male,27,East,West Bengal,Kolkata,Furniture,Table,P804,Table Model,HP,1,1171,0.05,878.25,1112.45,234.2,Card,Consumer,Standard,2,Yes,4.1
ORD00416,2024-02-27,CUST1415,Customer 416,Male,20,North,Delhi,New Delhi,Electronics,Phone,P912,Phone Model,Dell,4,548,0.05,411.0,2082.4,438.4,Card,Consumer,Express,1,Yes,4.0
ORD00417,2024-01-06,CUST1416,Customer 417,Female,19,North,Delhi,New Delhi,Electronics,Laptop,P192,Laptop Model,HP,5,1838,0.05,1378.5,8730.5,1838.0,Cash,Corporate,Express,3,Yes,4.8
ORD00418,2024-11-09,CUST1417,Customer 418,Male,36,South,Tamil Nadu,Chennai,Electronics,Laptop,P275,Laptop Model,Dell,5,314,0.05,235.5,1491.5,314.0,Cash,Consumer,Standard,5,No,4.0
ORD00419,2024-10-28,CUST1418,Customer 419,Female,31,South,Tamil Nadu,Chennai,Groceries,Rice,P626,Rice Model,HP,2,3106,0.15,2329.5,5280.2,621.2,Card,Consumer,Express,1,No,3.7
ORD00420,2024-03-10,CUST1419,Customer 420,Female,49,West,Maharashtra,Mumbai,Clothing,Shoes,P218,Shoes Model,Nike,5,532,0.0,399.0,2660.0,665.0,Card,Corporate,Express,6,No,3.8
ORD00421,2024-07-27,CUST1420,Customer 421,Male,18,East,West Bengal,Kolkata,Groceries,Rice,P790,Rice Model,Nike,1,4096,0.1,3072.0,3686.4,614.4,Cash,Consumer,Express,4,Yes,3.7
ORD00422,2024-07-21,CUST1421,Customer 422,Female,30,West,Maharashtra,Mumbai,Electronics,Laptop,P709,Laptop Model,Nike,1,3179,0.05,2384.25,3020.05,635.8,UPI,Consumer,Express,6,No,3.9
ORD00423,2024-10-24,CUST1422,Customer 423,Female,27,East,West Bengal,Kolkata,Groceries,Milk,P886,Milk Model,Nike,4,3513,0.15,2634.75,11944.2,1405.2,UPI,Consumer,Express,4,No,3.8
ORD00424,2024-03-09,CUST1423,Customer 424,Male,42,North,Delhi,New Delhi,Electronics,Laptop,P719,Laptop Model,Samsung,1,4280,0.0,3210.0,4280.0,1070.0,UPI,Corporate,Standard,7,Yes,4.5
ORD00425,2024-09-23,CUST1424,Customer 425,Female,52,West,Maharashtra,Mumbai,Groceries,Rice,P451,Rice Model,Dell,3,4278,0.15,3208.5,10908.9,1283.4,UPI,Corporate,Standard,4,No,4.0
ORD00426,2024-07-11,CUST1425,Customer 426,Male,49,West,Maharashtra,Mumbai,Groceries,Rice,P541,Rice Model,HP,1,1648,0.1,1236.0,1483.2,247.2,Card,Home Office,Express,4,Yes,4.4
ORD00427,2024-09-08,CUST1426,Customer 427,Female,49,West,Maharashtra,Mumbai,Groceries,Rice,P705,Rice Model,Nike,5,656,0.15,492.0,2788.0,328.0,Cash,Home Office,Express,7,No,4.0
ORD00428,2024-01-15,CUST1427,Customer 428,Female,42,North,Delhi,New Delhi,Furniture,Table,P199,Table Model,Nike,3,4983,0.0,3737.25,14949.0,3737.25,Card,Corporate,Express,3,Yes,4.5
ORD00429,2024-05-06,CUST1428,Customer 429,Female,28,South,Tamil Nadu,Chennai,Clothing,Shirt,P120,Shirt Model,Samsung,1,2697,0.0,2022.75,2697.0,674.25,UPI,Corporate,Express,5,No,3.9
ORD00430,2024-12-22,CUST1429,Customer 430,Female,54,West,Maharashtra,Mumbai,Electronics,Phone,P200,Phone Model,Nike,4,4872,0.15,3654.0,16564.8,1948.8,UPI,Home Office,Standard,3,No,4.3
ORD00431,2024-12-07,CUST1430,Customer 431,Female,58,East,West Bengal,Kolkata,Furniture,Table,P967,Table Model,Dell,3,3771,0.05,2828.25,10747.35,2262.6,Cash,Consumer,Express,3,Yes,3.9
ORD00432,2024-10-20,CUST1431,Customer 432,Female,22,West,Maharashtra,Mumbai,Furniture,Chair,P680,Chair Model,Nike,5,976,0.1,732.0,4392.0,732.0,Card,Consumer,Express,7,Yes,4.5
ORD00433,2024-06-03,CUST1432,Customer 433,Female,57,East,West Bengal,Kolkata,Groceries,Milk,P627,Milk Model,Nike,2,3594,0.15,2695.5,6109.8,718.8,Cash,Home Office,Standard,1,Yes,4.4
ORD00434,2024-04-19,CUST1433,Customer 434,Female,47,West,Maharashtra,Mumbai,Clothing,Shoes,P251,Shoes Model,HP,5,690,0.05,517.5,3277.5,690.0,UPI,Home Office,Express,7,No,4.1
ORD00435,2024-02-02,CUST1434,Customer 435,Male,43,South,Tamil Nadu,Chennai,Groceries,Milk,P344,Milk Model,Dell,3,1515,0.1,1136.25,4090.5,681.75,UPI,Consumer,Standard,2,No,4.2
ORD00436,2024-10-13,CUST1435,Customer 436,Male,19,West,Maharashtra,Mumbai,Groceries,Rice,P364,Rice Model,Samsung,2,1505,0.1,1128.75,2709.0,451.5,Cash,Home Office,Standard,6,Yes,4.9
ORD00437,2024-09-05,CUST1436,Customer 437,Female,41,North,Delhi,New Delhi,Electronics,Laptop,P787,Laptop Model,Dell,3,2641,0.0,1980.75,7923.0,1980.75,Card,Home Office,Standard,2,Yes,4.4
ORD00438,2024-09-13,CUST1437,Customer 438,Female,39,North,Delhi,New Delhi,Clothing,Shoes,P952,Shoes Model,Nike,1,2150,0.0,1612.5,2150.0,537.5,Cash,Home Office,Standard,4,Yes,3.7
ORD00439,2024-03-30,CUST1438,Customer 439,Female,52,South,Tamil Nadu,Chennai,Clothing,Shoes,P483,Shoes Model,Dell,4,2283,0.0,1712.25,9132.0,2283.0,Card,Home Office,Express,4,Yes,4.9
ORD00440,2024-03-15,CUST1439,Customer 440,Male,60,East,West Bengal,Kolkata,Groceries,Milk,P345,Milk Model,Samsung,3,372,0.0,279.0,1116.0,279.0,Cash,Corporate,Express,6,No,4.9
ORD00441,2024-12-16,CUST1440,Customer 441,Female,37,North,Delhi,New Delhi,Furniture,Table,P192,Table Model,HP,4,264,0.15,198.0,897.6,105.6,Card,Consumer,Standard,4,No,4.8
ORD00442,2024-11-25,CUST1441,Customer 442,Female,39,West,Maharashtra,Mumbai,Electronics,Phone,P834,Phone Model,Nike,1,4227,0.15,3170.25,3592.95,422.7,UPI,Consumer,Express,5,Yes,4.0
ORD00443,2024-11-04,CUST1442,Customer 443,Male,18,East,West Bengal,Kolkata,Groceries,Rice,P510,Rice Model,HP,1,1705,0.15,1278.75,1449.25,170.5,Cash,Corporate,Express,5,Yes,3.7
ORD00444,2024-05-07,CUST1443,Customer 444,Female,29,South,Tamil Nadu,Chennai,Groceries,Milk,P803,Milk Model,Samsung,4,4118,0.05,3088.5,15648.4,3294.4,Card,Consumer,Standard,4,No,3.8
ORD00445,2024-07-12,CUST1444,Customer 445,Female,30,South,Tamil Nadu,Chennai,Electronics,Laptop,P368,Laptop Model,HP,5,2073,0.0,1554.75,10365.0,2591.25,UPI,Corporate,Express,5,No,3.7
ORD00446,2024-07-07,CUST1445,Customer 446,Female,25,South,Tamil Nadu,Chennai,Electronics,Laptop,P329,Laptop Model,HP,5,3764,0.15,2823.0,15997.0,1882.0,UPI,Corporate,Express,6,No,4.1
ORD00447,2024-08-08,CUST1446,Customer 447,Female,27,South,Tamil Nadu,Chennai,Furniture,Table,P129,Table Model,Samsung,2,3626,0.05,2719.5,6889.4,1450.4,Card,Consumer,Express,2,No,4.4
ORD00448,2024-11-27,CUST1447,Customer 448,Female,31,West,Maharashtra,Mumbai,Electronics,Laptop,P830,Laptop Model,Nike,4,1291,0.1,968.25,4647.6,774.6,Cash,Corporate,Express,1,Yes,4.3
ORD00449,2024-01-27,CUST1448,Customer 449,Female,50,East,West Bengal,Kolkata,Furniture,Table,P734,Table Model,Nike,3,572,0.0,429.0,1716.0,429.0,Card,Corporate,Express,2,Yes,4.4
ORD00450,2024-05-13,CUST1449,Customer 450,Female,51,South,Tamil Nadu,Chennai,Groceries,Milk,P543,Milk Model,HP,4,1280,0.0,960.0,5120.0,1280.0,Card,Consumer,Express,1,Yes,4.2
ORD00451,2024-05-23,CUST1450,Customer 451,Female,28,East,West Bengal,Kolkata,Groceries,Milk,P423,Milk Model,Nike,3,2360,0.1,1770.0,6372.0,1062.0,UPI,Home Office,Express,1,Yes,3.7
ORD00452,2024-04-27,CUST1451,Customer 452,Female,25,South,Tamil Nadu,Chennai,Electronics,Phone,P606,Phone Model,Dell,3,1539,0.15,1154.25,3924.45,461.7,Card,Corporate,Express,4,No,3.7
ORD00453,2024-03-16,CUST1452,Customer 453,Male,50,North,Delhi,New Delhi,Clothing,Shirt,P942,Shirt Model,Samsung,2,2527,0.05,1895.25,4801.3,1010.8,Cash,Home Office,Standard,5,Yes,4.3
ORD00454,2024-10-19,CUST1453,Customer 454,Female,19,South,Tamil Nadu,Chennai,Groceries,Rice,P391,Rice Model,Dell,2,4280,0.0,3210.0,8560.0,2140.0,Card,Corporate,Standard,7,No,3.7
ORD00455,2024-02-11,CUST1454,Customer 455,Male,59,West,Maharashtra,Mumbai,Groceries,Milk,P737,Milk Model,Nike,3,247,0.1,185.25,666.9,111.15,Card,Home Office,Standard,2,Yes,4.7
ORD00456,2024-05-24,CUST1455,Customer 456,Female,34,East,West Bengal,Kolkata,Electronics,Laptop,P282,Laptop Model,HP,5,3324,0.0,2493.0,16620.0,4155.0,Card,Consumer,Standard,7,Yes,3.7
ORD00457,2024-07-25,CUST1456,Customer 457,Female,56,East,West Bengal,Kolkata,Furniture,Chair,P234,Chair Model,Samsung,3,4221,0.15,3165.75,10763.55,1266.3,Cash,Consumer,Express,5,Yes,4.2
ORD00458,2024-07-17,CUST1457,Customer 458,Male,45,West,Maharashtra,Mumbai,Clothing,Shoes,P745,Shoes Model,Nike,1,3661,0.1,2745.75,3294.9,549.15,UPI,Consumer,Express,4,Yes,4.5
ORD00459,2024-03-20,CUST1458,Customer 459,Female,37,West,Maharashtra,Mumbai,Electronics,Phone,P252,Phone Model,HP,4,3782,0.0,2836.5,15128.0,3782.0,Cash,Corporate,Standard,5,No,3.9
ORD00460,2024-01-25,CUST1459,Customer 460,Male,47,North,Delhi,New Delhi,Electronics,Laptop,P776,Laptop Model,Samsung,5,3680,0.15,2760.0,15640.0,1840.0,Card,Corporate,Standard,7,Yes,3.7
ORD00461,2024-12-04,CUST1460,Customer 461,Female,37,West,Maharashtra,Mumbai,Furniture,Chair,P421,Chair Model,Nike,4,570,0.0,427.5,2280.0,570.0,Cash,Corporate,Express,3,Yes,3.8
ORD00462,2024-02-10,CUST1461,Customer 462,Female,25,East,West Bengal,Kolkata,Electronics,Phone,P113,Phone Model,HP,5,346,0.0,259.5,1730.0,432.5,Cash,Corporate,Express,6,No,4.8
ORD00463,2024-11-04,CUST1462,Customer 463,Male,26,West,Maharashtra,Mumbai,Clothing,Shoes,P114,Shoes Model,HP,4,2679,0.0,2009.25,10716.0,2679.0,UPI,Consumer,Standard,7,Yes,3.8
ORD00464,2024-11-28,CUST1463,Customer 464,Female,47,South,Tamil Nadu,Chennai,Furniture,Table,P251,Table Model,Nike,5,1763,0.0,1322.25,8815.0,2203.75,Card,Consumer,Standard,2,Yes,4.6
ORD00465,2024-08-15,CUST1464,Customer 465,Male,36,West,Maharashtra,Mumbai,Groceries,Rice,P683,Rice Model,Nike,4,4994,0.05,3745.5,18977.2,3995.2,UPI,Corporate,Standard,1,No,5.0
ORD00466,2024-09-10,CUST1465,Customer 466,Male,21,East,West Bengal,Kolkata,Electronics,Phone,P640,Phone Model,Dell,4,4182,0.15,3136.5,14218.8,1672.8,Card,Home Office,Express,5,Yes,3.9
ORD00467,2024-11-27,CUST1466,Customer 467,Female,19,West,Maharashtra,Mumbai,Groceries,Rice,P265,Rice Model,Samsung,4,3040,0.15,2280.0,10336.0,1216.0,Cash,Consumer,Express,3,No,3.8
ORD00468,2024-04-22,CUST1467,Customer 468,Female,48,East,West Bengal,Kolkata,Groceries,Rice,P918,Rice Model,HP,3,3397,0.15,2547.75,8662.35,1019.1,Cash,Consumer,Express,6,Yes,4.5
ORD00469,2024-03-07,CUST1468,Customer 469,Female,49,South,Tamil Nadu,Chennai,Furniture,Chair,P410,Chair Model,HP,5,4231,0.0,3173.25,21155.0,5288.75,UPI,Home Office,Standard,1,No,4.8
ORD00470,2024-07-01,CUST1469,Customer 470,Male,57,South,Tamil Nadu,Chennai,Furniture,Chair,P332,Chair Model,Dell,1,2966,0.15,2224.5,2521.1,296.6,Cash,Consumer,Express,3,No,4.7
ORD00471,2024-01-24,CUST1470,Customer 471,Male,24,East,West Bengal,Kolkata,Furniture,Chair,P900,Chair Model,Dell,1,3786,0.15,2839.5,3218.1,378.6,Cash,Consumer,Standard,2,Yes,4.8
ORD00472,2024-07-04,CUST1471,Customer 472,Male,59,South,Tamil Nadu,Chennai,Clothing,Shoes,P472,Shoes Model,Samsung,5,4282,0.0,3211.5,21410.0,5352.5,UPI,Consumer,Standard,4,No,4.7
ORD00473,2024-01-04,CUST1472,Customer 473,Male,35,South,Tamil Nadu,Chennai,Groceries,Milk,P481,Milk Model,Nike,3,4337,0.05,3252.75,12360.45,2602.2,Card,Home Office,Standard,2,No,4.7
ORD00474,2024-03-11,CUST1473,Customer 474,Male,46,West,Maharashtra,Mumbai,Groceries,Milk,P249,Milk Model,Dell,4,4428,0.1,3321.0,15940.8,2656.8,Cash,Home Office,Standard,1,No,4.0
ORD00475,2024-03-25,CUST1474,Customer 475,Female,44,West,Maharashtra,Mumbai,Electronics,Phone,P511,Phone Model,Samsung,1,1436,0.0,1077.0,1436.0,359.0,Cash,Home Office,Express,3,Yes,4.7
ORD00476,2024-09-27,CUST1475,Customer 476,Female,59,South,Tamil Nadu,Chennai,Groceries,Milk,P514,Milk Model,HP,2,4659,0.15,3494.25,7920.3,931.8,Card,Consumer,Standard,5,No,4.1
ORD00477,2024-03-05,CUST1476,Customer 477,Female,58,East,West Bengal,Kolkata,Furniture,Chair,P263,Chair Model,Dell,5,4720,0.1,3540.0,21240.0,3540.0,UPI,Home Office,Express,2,No,4.6
ORD00478,2024-09-15,CUST1477,Customer 478,Male,21,North,Delhi,New Delhi,Electronics,Phone,P874,Phone Model,Dell,3,4357,0.1,3267.75,11763.9,1960.65,Card,Corporate,Standard,4,No,5.0
ORD00479,2024-10-24,CUST1478,Customer 479,Female,51,South,Tamil Nadu,Chennai,Clothing,Shoes,P855,Shoes Model,HP,3,4892,0.05,3669.0,13942.2,2935.2,UPI,Corporate,Standard,7,No,4.2
ORD00480,2024-03-16,CUST1479,Customer 480,Male,48,West,Maharashtra,Mumbai,Groceries,Rice,P319,Rice Model,Nike,1,709,0.15,531.75,602.65,70.9,UPI,Corporate,Express,5,No,4.8
ORD00481,2024-10-26,CUST1480,Customer 481,Male,50,West,Maharashtra,Mumbai,Groceries,Milk,P230,Milk Model,Nike,4,3615,0.05,2711.25,13737.0,2892.0,Cash,Corporate,Standard,6,Yes,4.5
ORD00482,2024-08-21,CUST1481,Customer 482,Female,25,West,Maharashtra,Mumbai,Electronics,Laptop,P223,Laptop Model,Samsung,5,3225,0.0,2418.75,16125.0,4031.25,Cash,Corporate,Standard,5,Yes,3.7
ORD00483,2024-06-05,CUST1482,Customer 483,Male,55,East,West Bengal,Kolkata,Clothing,Shoes,P531,Shoes Model,Dell,4,429,0.05,321.75,1630.2,343.2,Card,Corporate,Standard,2,No,3.5
ORD00484,2024-10-07,CUST1483,Customer 484,Female,39,East,West Bengal,Kolkata,Electronics,Laptop,P900,Laptop Model,Nike,4,4141,0.1,3105.75,14907.6,2484.6,Card,Home Office,Standard,7,Yes,4.3
ORD00485,2024-08-23,CUST1484,Customer 485,Female,32,West,Maharashtra,Mumbai,Groceries,Rice,P504,Rice Model,Samsung,3,931,0.15,698.25,2374.05,279.3,Cash,Consumer,Express,6,No,4.5
ORD00486,2024-03-25,CUST1485,Customer 486,Male,54,North,Delhi,New Delhi,Clothing,Shirt,P634,Shirt Model,HP,5,897,0.05,672.75,4260.75,897.0,Card,Home Office,Standard,1,Yes,4.9
ORD00487,2024-05-20,CUST1486,Customer 487,Female,55,South,Tamil Nadu,Chennai,Furniture,Table,P146,Table Model,Nike,1,4570,0.1,3427.5,4113.0,685.5,UPI,Corporate,Express,2,No,3.5
ORD00488,2024-09-27,CUST1487,Customer 488,Male,36,East,West Bengal,Kolkata,Groceries,Milk,P247,Milk Model,HP,1,1139,0.0,854.25,1139.0,284.75,Card,Consumer,Standard,3,No,4.5
ORD00489,2024-01-31,CUST1488,Customer 489,Male,38,East,West Bengal,Kolkata,Furniture,Chair,P245,Chair Model,Nike,1,2641,0.15,1980.75,2244.85,264.1,Card,Corporate,Express,7,Yes,3.6
ORD00490,2024-05-02,CUST1489,Customer 490,Female,47,South,Tamil Nadu,Chennai,Groceries,Milk,P666,Milk Model,Nike,1,2406,0.0,1804.5,2406.0,601.5,UPI,Corporate,Standard,4,Yes,4.9
ORD00491,2024-01-10,CUST1490,Customer 491,Female,46,East,West Bengal,Kolkata,Electronics,Laptop,P185,Laptop Model,HP,5,1228,0.1,921.0,5526.0,921.0,UPI,Corporate,Standard,7,Yes,4.3
ORD00492,2024-08-04,CUST1491,Customer 492,Male,21,West,Maharashtra,Mumbai,Electronics,Laptop,P593,Laptop Model,Samsung,4,2569,0.05,1926.75,9762.2,2055.2,Cash,Corporate,Express,3,Yes,4.4
ORD00493,2024-09-18,CUST1492,Customer 493,Female,23,East,West Bengal,Kolkata,Electronics,Laptop,P504,Laptop Model,Dell,5,4812,0.0,3609.0,24060.0,6015.0,UPI,Home Office,Express,4,Yes,4.4
ORD00494,2024-06-11,CUST1493,Customer 494,Female,31,East,West Bengal,Kolkata,Clothing,Shoes,P570,Shoes Model,Samsung,3,2214,0.1,1660.5,5977.8,996.3,UPI,Home Office,Standard,6,Yes,4.4
ORD00495,2024-01-03,CUST1494,Customer 495,Male,59,North,Delhi,New Delhi,Furniture,Table,P766,Table Model,Dell,5,4205,0.15,3153.75,17871.25,2102.5,Cash,Consumer,Express,6,Yes,4.0
ORD00496,2024-07-11,CUST1495,Customer 496,Female,30,East,West Bengal,Kolkata,Groceries,Rice,P555,Rice Model,Dell,1,1222,0.15,916.5,1038.7,122.2,UPI,Home Office,Standard,7,No,4.5
